fips,population_v051,area,land_area_km2,pop_km2
17197,692310,2164927644,2164.927644,319.78435949982264
17199,67056,1088263100,1088.2631,61.61745261784582
17201,284081,1329234270,1329.23427,213.71778204304047
17203,38463,1366946108,1366.9461079999999,28.137905199697897
18000,6691878,NA,NA,NA
18001,35636,878079470,878.07947,40.584025953823975
18007,8653,1052616452,1052.616452,8.220468133059352
18003,375351,1702451607,1702.451607,220.47675156031616
18005,82753,1053901037,1053.9010369999999,78.52065525579326
18009,11930,427559450,427.55944999999997,27.902552498839636
18011,66999,1095336916,1095.336916,61.167481001799814
29171,4757,1339843851,1339.8438509999999,3.5504137265320783
18013,15234,808043858,808.043858,18.85293706421564
18015,20127,964054632,964.054632,20.877447534529352
18021,26170,926201724,926.201724,28.255183856686493
18017,37955,1067476806,1067.476806,35.55580766407772
18019,117360,965665969,965.6659689999999,121.53270775559453
18023,32250,1049119215,1049.119215,30.740071803946517
18025,10558,791534791,791.5347909999999,13.338643000974548
18047,22736,995670830,995.6708299999999,22.834855973434514
49009,980,1805185916,1805.185916,0.5428803711096536
18027,33147,1112374406,1112.374406,29.798420227226984
18029,49568,790147727,790.1477269999999,62.73257304453399
46097,2213,1476734087,1476.734087,1.4985771774901813
18031,26794,964946090,964.9460899999999,27.767354339971472
18033,43226,939731959,939.731959,45.99822277620336
18101,10217,869615710,869.6157099999999,11.7488677843688
18035,114772,1015542128,1015.5421279999999,113.01549865393669
18037,42565,1106620519,1106.620519,38.463953332858814
18039,205560,1199603932,1199.603932,171.3565573741384
18041,23047,556901555,556.901555,41.384334076783105
18043,77781,383227223,383.227223,202.96313865990675
18045,16351,1024769248,1024.769248,15.955787151021143
18049,20092,954146352,954.146352,21.057566229630147
18051,33452,1262419998,1262.4199979999999,26.498312806353375
46105,2922,7434503230,7434.503229999999,0.39303231293370494
18053,65936,1072463262,1072.463262,61.48089387886184
18055,32006,1404983918,1404.983918,22.78033192405552
18057,330086,1021307228,1021.307228,323.19951426016934
18059,76351,792420113,792.420113,96.35166844887996
18061,40350,1254889433,1254.889433,32.15422724816266
18063,167009,1053849359,1053.849359,158.475211446231
18065,48271,1014955632,1014.9556319999999,47.559714413210926
18067,82366,758866958,758.866958,108.5381292882698
18069,36240,991057047,991.057047,36.567017115413336
18071,44111,1320827176,1320.827176,33.39649637856937
18073,33370,1449421161,1449.421161,23.022983862728356
18075,20764,994310098,994.3100979999999,20.882821206146495
31125,3532,1143826229,1143.826229,3.087881629614213
18077,32208,934033952,934.033952,34.48268655655892
18079,27611,975364388,975.364388,28.30839462635784
31133,2632,1116478182,1116.478182,2.3574128383639117
18081,156225,829945889,829.945889,188.2351633649697
18083,36895,1336511196,1336.511196,27.605455240795454
18085,79344,1376412104,1376.412104,57.64552619772661
18087,39330,983236292,983.2362919999999,40.000557668593466
18089,484411,1291941587,1291.941587,374.94806644071593
18091,110007,1549504338,1549.504338,70.9949609705449
18093,45668,1163367154,1163.367154,39.25501922843525
18095,129641,1170469596,1170.469596,110.75981848912546
18097,954670,1026784675,1026.7846749999999,929.7665063027944
18099,46248,1148969982,1148.9699819999998,40.251704330426975
18103,35567,968246949,968.246949,36.73339744239153
18105,146917,1021806951,1021.8069509999999,143.78156251160598
18107,38346,1307030239,1307.030239,29.33826537122681
18109,70116,1045932638,1045.932638,67.03682192581125
18111,14011,1040539827,1040.539827,13.465126116695963
18113,47532,1064071373,1064.071373,44.66993587656643
18115,5844,223126823,223.126823,26.191382646989062
18117,19489,1031794491,1031.7944909999999,18.88845130497988
18119,20845,997911603,997.9116029999999,20.888623739150972
18121,16927,1151800955,1151.800955,14.696115614872017
18123,19102,988699435,988.699435,19.320330652358468
18125,12410,865825919,865.825919,14.33313525002016
18131,12469,1123188311,1123.1883109999999,11.101433195025479
18127,169594,1082793402,1082.793402,156.62636998595232
18129,25540,1060267353,1060.267353,24.088264085218892
18133,37779,1244585892,1244.5858919999998,30.354674790094766
18135,24851,1171656709,1171.6567089999999,21.210137584762467
18161,7037,417480643,417.480643,16.855871327188694
18137,28523,1156236795,1156.236795,24.668822271825384
18139,16663,1057035406,1057.035406,15.76389958691696
18171,8263,944543945,944.543945,8.7481371764021
18141,270771,1185918569,1185.918569,228.3217474436898
18143,23878,493126045,493.126045,48.421697134248916
18175,27943,1330453152,1330.453152,21.002618512342778
18145,44593,1064827021,1064.827021,41.87816342049795
18147,20327,1027623721,1027.623721,19.780586594691894
19037,11964,1306221492,1306.221492,9.15924295632398
18149,22935,800679814,800.679814,28.644408912249663
18151,34586,799729302,799.729302,43.247133640727846
19055,17069,1496189231,1496.1892309999998,11.408316305412574
18153,20690,1158170862,1158.170862,17.86437621498373
18155,10717,571509744,571.509744,18.752086228647048
19000,3156145,NA,NA,NA
18157,193048,1292163442,1292.163442,149.39905721307352
18159,15128,674797599,674.797599,22.418574136035122
18163,180974,605205940,605.2059399999999,299.02879010077135
18165,15479,665275343,665.275343,23.267058012700165
18167,107386,1045190745,1045.1907449999999,102.74296870089489
18169,31280,1068458874,1068.458874,29.275810947123084
18173,62567,996664710,996.6647099999999,62.77637742385802
18177,65936,1040513140,1040.51314,63.36873362310446
18179,28206,953341278,953.341278,29.58646672592729
18181,24133,1308272993,1308.272993,18.446455846085023
18183,34074,869152581,869.1525809999999,39.20370340590406
19137,10003,1098405745,1098.405745,9.106835106730072
19005,13832,1655115645,1655.1156449999999,8.357119964266909
19007,12437,1287978861,1287.978861,9.656214380990527
19009,5506,1147264555,1147.264555,4.799241793014341
19011,25642,1854696281,1854.696281,13.825444231858036
19013,132408,1465596400,1465.5964,90.34410837799548
19015,26346,1480329003,1480.3290029999998,17.79739500246757
19017,24947,1127885577,1127.885577,22.118378414196176
19019,21199,1479085972,1479.0859719999999,14.332500207094116
19021,19874,1488981857,1488.981857,13.347375528162665
19023,14539,1502553961,1502.5539609999998,9.676191589368152
19025,9699,1475894613,1475.894613,6.571607426823775
19027,20154,1474835098,1474.835098,13.66525656144915
19029,12930,1461422455,1461.422455,8.847544360470362
19031,18627,1500798762,1500.798762,12.41139083508919
19033,42647,1471890326,1471.890326,28.97430552172812
19035,11321,1494181171,1494.181171,7.576725111870655
19071,6993,1323915765,1323.915765,5.282058107375132
19039,9423,1116716166,1116.716166,8.438133419123442
19041,16134,1469139461,1469.139461,10.981939038665574
19043,17556,2016295993,2016.295993,8.707054946768423
19045,46518,1799818638,1799.818638,25.84593748384108
19047,17158,1849742896,1849.742896,9.275883711786937
31135,2929,2287828025,2287.828025,1.2802535715069756
19049,90180,1523741156,1523.7411559999998,59.183280339249436
19051,9017,1300661911,1300.661911,6.9326240153118475
19053,7890,1377567269,1377.567269,5.72748799826486
19057,39138,1077770365,1077.7703649999999,36.31385800814815
19091,9547,1125014760,1125.01476,8.486110884447418
19059,17153,985542266,985.5422659999999,17.404631533073186
19159,4968,1386932362,1386.932362,3.5820059695167745
19061,96854,1575487979,1575.487979,61.475556329839826
19063,9253,1025328489,1025.328489,9.024424951875107
31149,1360,2611466192,2611.466192,0.5207802437443924
19065,19660,1892840952,1892.840952,10.386503936966808
19067,15761,1296631084,1296.6310839999999,12.155346416174611
19069,10124,1507301086,1507.301086,6.716640818502005
19073,8981,1475303196,1475.3031959999998,6.087562220667758
19075,12304,1299797785,1299.797785,9.466087834578053
19077,10720,1529698829,1529.698829,7.007915412348139
19079,14952,1493784370,1493.7843699999999,10.009476802866804
19081,10712,1478895049,1478.895049,7.243245561774817
19083,16868,1474505075,1474.505075,11.439770731206197
19085,14134,1804814772,1804.814772,7.831274554749711
19087,20067,1124799690,1124.79969,17.840509895588607
19089,9187,1225702839,1225.702839,7.49529144233303
19093,6841,1117599829,1117.599829,6.121153406153573
19095,16141,1518911693,1518.911693,10.626687564778658
19097,19432,1647322013,1647.322013,11.796115056224894
19099,37147,1891760879,1891.760879,19.63620265772501
19121,16249,1452999207,1452.9992069999998,11.18307561471367
19101,18381,1127999804,1127.999804,16.295215597395618
19103,151260,1587640020,1587.6400199999998,95.27348649223394
31165,1187,5352724893,5352.724893,0.22175621271929996
19105,20744,1490857912,1490.857912,13.914136171549526
19107,10225,1500056540,1500.05654,6.8164097334624465
19109,14908,2519361794,2519.361794,5.917371627808372
19111,34055,1340448548,1340.4485479999998,25.4056748771233
19113,225909,1857252376,1857.252376,121.63613460360436
19115,11169,1040584000,1040.584,10.733395862323464
19117,8645,1115257644,1115.257644,7.751572066337705
19119,11811,1522007137,1522.0071369999998,7.760147579386811
19123,22000,1478527855,1478.527855,14.879665557602904
19125,33407,1436120673,1436.120673,23.26197277713027
19133,8679,1797637883,1797.6378829999999,4.828002392515223
19127,39981,1482776065,1482.776065,26.963613011921662
19129,15063,1132950332,1132.950332,13.295375423394995
19131,10569,1215049039,1215.049039,8.69841435264079
19139,42929,1132977163,1132.977163,37.89043716144171
19141,13840,1484154162,1484.154162,9.325176827553848
19143,6040,1032593813,1032.593813,5.849347462630981
19145,15249,1385497538,1385.4975379999998,11.006154526995632
19147,8929,1460391649,1460.391649,6.114113297014615
19149,25095,2234715206,2234.715206,11.22961884924857
19151,6740,1495047140,1495.04714,4.508219051875515
19153,487204,1482025649,1482.025649,328.7419487839107
19155,93533,2461833316,2461.8333159999997,37.99323024516255
19157,18699,1514945162,1514.945162,12.343021034051132
32009,826,9277050043,9277.050043,0.08903692404066081
20063,2612,2775601942,2775.601942,0.9410571308787476
19161,9719,1489300198,1489.300198,6.525883776186808
19163,173283,1186437868,1186.437868,146.0531601980189
19165,11578,1530110546,1530.1105459999999,7.566773544739689
19167,34909,1988884987,1988.884987,17.55204560755227
19173,6191,1377618879,1377.6188789999999,4.49398603225733
19169,98105,1483295645,1483.295645,66.13988272041344
19171,16904,1867410528,1867.4105279999999,9.052107046919252
19175,12359,1097235806,1097.235806,11.263759287126291
19177,7020,1255646305,1255.646305,5.590746352731871
19183,22141,1473215987,1473.215987,15.029025068542104
19179,35205,1118453189,1118.4531889999998,31.47650732837242
19181,51056,1475873112,1475.873112,34.59375984620553
32011,2003,10814958255,10814.958255,0.1852064476600238
19187,36277,1853677021,1853.677021,19.570291689989073
19189,10518,1037261948,1037.2619479999998,10.140157961333024
31059,5527,1490202784,1490.2027839999998,3.708891205507237
27125,3999,1119929323,1119.9293229999998,3.5707610452485676
19191,20029,1786666639,1786.666639,11.210261367621584
19193,102539,2260790985,2260.790985,45.355364861382796
19197,12690,1503269109,1503.2691089999998,8.441602321251452
20000,2911505,NA,NA,NA
20001,12444,1295763786,1295.763786,9.603602241743774
20003,7878,1501277564,1501.277564,5.24753062918617
20005,16193,1116736559,1116.736559,14.500286454757322
20007,4472,2937233343,2937.233343,1.5225211884025656
20009,26111,2318705425,2318.705425,11.2610251041268
20011,14653,1645861890,1645.86189,8.90293413379904
20027,7997,1671314213,1671.3142129999999,4.7848572924210515
20013,9598,1478550074,1478.550074,6.491494720928877
20015,66765,3702816810,3702.81681,18.03086769501838
20017,2629,2002201863,2002.201863,1.3130544170310763
20021,20015,1521791027,1521.791027,13.152265747983018
20023,2660,2641501921,2641.501921,1.0070028641103532
20025,2005,2524300311,2524.300311,0.7942795044087764
20029,8729,1852726650,1852.7266499999998,4.711434360810863
20031,8233,1623623922,1623.623922,5.070755541627207
20033,1748,2041681114,2041.681114,0.8561572069280551
20035,35218,2915648163,2915.648163,12.07896084545507
20037,39019,1527498199,1527.4981989999999,25.544383636945945
20041,18717,2193894228,2193.894228,8.531404915114257
20043,7682,1019105692,1019.105692,7.537981644400432
20051,28710,2330762299,2330.762299,12.31785841581437
20045,121436,1180402407,1180.402407,102.87678107047438
20047,2849,1610699246,1610.699246,1.7687970035841192
20053,6196,1853331063,1853.3310629999999,3.343169563008614
20055,36611,3372157849,3372.1578489999997,10.856846458375859
20101,1560,1858080226,1858.0802259999998,0.8395762347454206
20057,33888,2844508248,2844.508248,11.913482769412592
20059,25631,1480855479,1480.8554789999998,17.30823862522239
20061,32594,996272270,996.2722699999999,32.715956251597774
20065,2492,2327173853,2327.173853,1.070826744116053
20067,7336,1488745972,1488.745972,4.927637177848902
20069,6033,2250356170,2250.35617,2.6809089514039015
20071,1227,2016057904,2016.057904,0.6086134716495722
20073,6055,2961143633,2961.1436329999997,2.0448180670876632
20075,2607,2580958328,2580.9583279999997,1.0100899234665985
20077,5506,2075290355,2075.290355,2.653122724121175
20079,34210,1397961184,1397.961184,24.471351845488723
20081,3997,1495770085,1495.7700849999999,2.6722021252350427
20083,1818,2227369150,2227.36915,0.8162095627480519
20085,13280,1699600348,1699.600348,7.81360160088647
20087,18975,1379360299,1379.360299,13.75637678839704
20089,2841,2356813568,2356.813568,1.2054411254984765
20091,597555,1226647559,1226.647559,487.1448164680202
20093,3943,2254696663,2254.6966629999997,1.7487940017410672
20095,7310,2236100137,2236.100137,3.2690843665915845
20097,2516,1871627782,1871.627782,1.3442843839983136
20099,19964,1671560462,1671.560462,11.943331069289195
20103,81352,1200213590,1200.2135899999998,67.7812688323251
20105,3023,1863226708,1863.226708,1.6224542011019736
20135,2840,2783562240,2783.5622399999997,1.0202753720355109
20107,9750,1538662699,1538.662699,6.3366714526430465
20109,2844,2779039721,2779.039721,1.0233750811509181
20111,33406,2194985525,2194.985525,15.219234760101664
20113,28537,2326543131,2326.543131,12.265837507914226
20115,11950,2445722726,2445.722726,4.886081268723509
20117,9722,2331441887,2331.441887,4.1699516742018625
20119,4146,2533222396,2533.2223959999997,1.6366506180217746
20121,33680,1491519075,1491.519075,22.581005207727564
20123,6150,1817632933,1817.6329329999999,3.3835214406296195
20125,32120,1666900068,1666.900068,19.269301511600876
20127,5521,1800929257,1800.929257,3.06563957387028
20137,5430,2274122715,2274.122715,2.3877339442519925
20129,2667,1889994372,1889.9943719999999,1.4111153130989325
20131,10155,1858127941,1858.127941,5.4651780299556885
20133,15951,1480111173,1480.111173,10.776893175983071
20139,15941,1827253354,1827.253354,8.724022842866267
20141,3475,2311604933,2311.604933,1.503284558010588
20143,5802,1866683176,1866.683176,3.1081867960222085
20145,6562,1953531648,1953.531648,3.359044634223402
20147,5317,2294395639,2294.395639,2.3173858551777
20149,24277,2177623918,2177.623918,11.148389673409163
20151,9378,1903740948,1903.740948,4.926090395782148
20153,2508,2769775713,2769.775713,0.9054884798897794
20159,9531,1880935845,1880.935845,5.0671584707877155
20155,62342,3251786677,3251.786677,19.171614313124266
20157,4664,1857998461,1857.998461,2.5102281287626966
47175,5765,708142417,708.142417,8.141017769311226
20161,73703,1579168236,1579.168236,46.672038051302344
20163,5013,2306454196,2306.4541959999997,2.1734660973080953
20165,3093,1858997546,1858.9975459999998,1.6637999370441343
20169,54401,1865418118,1865.4181179999998,29.162898909937578
20171,4897,1858536840,1858.53684,2.634868405406481
31061,3023,1491355860,1491.35586,2.02701453159543
20173,513607,2583469467,2583.469467,198.80513648818751
20175,21780,1656693358,1656.693358,13.146669475571109
20177,177499,1408986296,1408.986296,125.97638493994266
20179,2533,2320518307,2320.518307,1.0915664799364155
20181,5899,2735193251,2735.1932509999997,2.1567031864543016
20183,3603,2319241776,2319.241776,1.553524965479925
20185,4178,2051389756,2051.389756,2.036668062604871
20189,5559,1883595654,1883.595654,2.9512703473247663
20191,22996,3060429574,3060.429574,7.513977840027239
20193,7711,2783425128,2783.425128,2.7703277959341612
20197,6899,2057320865,2057.3208649999997,3.35339038132975
20199,1503,2366348284,2366.3482839999997,0.6351558687123506
20201,5420,2317418140,2317.4181399999998,2.338809689303632
20205,8665,1477382268,1477.3822679999998,5.865103560319705
20207,3183,1289344336,1289.3443359999999,2.4686966166654805
21001,19215,1049691028,1049.691028,18.305386525605325
20209,165324,392744972,392.74497199999996,420.94491791482443
21000,4468402,NA,NA,NA
21003,21122,891838100,891.8380999999999,23.683670836668675
21005,22663,523492152,523.492152,43.291957507702996
21007,7979,639387454,639.3874539999999,12.479131315579428
21009,44176,1262836934,1262.836934,34.98155526705557
21011,12383,722081431,722.081431,17.149035369668717
31063,2608,2524283235,2524.283235,1.0331645687929312
21013,26569,929966391,929.9663909999999,28.569849681804257
21015,131533,637873416,637.873416,206.20548952301846
21017,20184,750439351,750.439351,26.8962441443186
21019,47240,414054109,414.054109,114.09136867181773
21021,30100,467103890,467.10389,64.4396260540669
21023,8239,525033512,525.033512,15.692331654441137
21025,12726,1275352702,1275.352702,9.978416151111116
21027,20388,1475790362,1475.790362,13.814970286409826
21029,81069,769306782,769.306782,105.37928677717025
21031,12772,1103571974,1103.571974,11.573327613337886
21033,12715,893002030,893.00203,14.238489469055294
21039,4771,490647249,490.647249,9.723890248490928
21035,39135,997223465,997.2234649999999,39.24396223468328
21037,93152,391966313,391.96631299999996,237.6530760693203
21041,10737,332995862,332.995862,32.24364391651209
21043,27004,1060587166,1060.587166,25.461367877800626
21045,15888,1150572365,1150.572365,13.808779424317217
21047,71671,1858340853,1858.340853,38.56719819956517
21049,36249,653935807,653.935807,55.43204640574148
21051,20105,1215472362,1215.472362,16.540894411550592
21053,10206,510875184,510.875184,19.977482405956913
21055,8915,932300422,932.3004219999999,9.562368298488233
21057,6659,790453198,790.4531979999999,8.42428118052854
21059,101104,1187227809,1187.227809,85.15973028391218
21061,12274,784468300,784.4683,15.646266394703266
21063,7508,606882493,606.882493,12.371422946946009
21065,14198,655509930,655.5099299999999,21.659473564344022
21067,323780,734615998,734.615998,440.74727596662007
21069,14432,902727151,902.7271509999999,15.98711192414329
21071,35845,1018602077,1018.602077,35.19038573489969
21073,50815,538305649,538.305649,94.39804336885196
21075,6120,533359369,533.359369,11.474439853703966
21077,8832,254700877,254.700877,34.6759701184696
21079,17560,595952609,595.9526089999999,29.465430194970423
21081,25121,668162503,668.162503,37.59714124514407
21083,37317,1429043027,1429.043027,26.11327951289181
21085,26321,1294806961,1294.806961,20.328126734561167
21087,11049,740863524,740.863524,14.913677947518982
21089,35268,892153269,892.1532689999999,39.53132407341995
21091,8758,486072096,486.072096,18.01790325359471
21093,110356,1614569777,1614.569777,68.35009646040216
21095,26409,1206496097,1206.496097,21.889005746199278
21097,18778,793603110,793.60311,23.661701628160202
26095,6283,2328593563,2328.593563,2.6981952109776577
21099,18906,1068530028,1068.530028,17.693466261670658
21101,45591,1130509783,1130.509783,40.32782438999911
21103,16106,741500261,741.500261,21.720828497456186
21105,4421,627487974,627.487974,7.045553354302213
21115,22386,678485071,678.485071,32.994093690235374
21107,45068,1403944002,1403.944002,32.10099543557151
21109,13442,894051377,894.051377,15.03493014585447
21171,10718,853220811,853.2208109999999,12.56181267711718
21111,770517,985970624,985.9706239999999,781.480686386048
21113,53920,445905428,445.905428,120.92250197950047
21117,166051,415125907,415.125907,400.0015349559959
21119,15126,910427749,910.427749,16.614168468188904
21121,31304,1000523138,1000.5231379999999,31.287632250639668
21123,14307,677418613,677.4186129999999,21.119880271137458
21131,10143,1038206077,1038.206077,9.769736687834856
21125,60669,1124022105,1124.022105,53.97491715698954
21127,15571,1076387807,1076.3878069999998,14.465975830214884
21129,7033,540942077,540.9420769999999,13.001392014102835
21133,21899,875235570,875.2355699999999,25.020692429125113
21135,13257,1250548669,1250.548669,10.600946871264872
21149,9252,654038245,654.038245,14.145961754881782
21137,24644,862060072,862.060072,28.58733492066896
21139,9242,810999185,810.999185,11.395819096908216
21161,17150,621924068,621.9240679999999,27.575713631973482
21141,26989,1430224001,1430.224001,18.870470626370086
21143,8009,553848615,553.848615,14.46063018501906
21169,10030,750182263,750.1822629999999,13.370084171131625
21145,65346,644244453,644.244453,101.43044258388049
21147,17408,1105416729,1105.416729,15.74790714063818
21151,92368,1132729653,1132.7296529999999,81.54461195163928
21153,12362,798866699,798.8666989999999,15.47442147166032
21155,19404,888463701,888.463701,21.839946841002117
21157,31191,780276602,780.2766019999999,39.97428593918033
21159,11323,594708799,594.708799,19.039570322550414
21163,28715,791045869,791.0458689999999,36.30004418871442
21165,6451,527283187,527.283187,12.234412473311044
21167,21774,645065866,645.0658659999999,33.75469257894356
21173,28203,511132546,511.132546,55.17746858561419
21175,13345,987114215,987.114215,13.51920557642866
21181,7166,505465400,505.4654,14.177033680247947
21177,30774,1210451478,1210.451478,25.42357174931716
21179,45851,1081354961,1081.354961,42.40143306652847
21183,24087,1521059913,1521.0599129999998,15.835668137813848
21185,66470,484947498,484.947498,137.0663840397832
21187,10880,909365299,909.3652989999999,11.964388801688814
21189,4472,511282852,511.282852,8.746626221682867
21191,14529,717836416,717.836416,20.239987378962955
21193,26092,879807827,879.807827,29.656476334121088
21195,58402,2037621826,2037.6218259999998,28.661844536013525
46107,2207,2230336531,2230.336531,0.9895367669068592
21197,12442,463558543,463.558543,26.840191358527072
21199,64623,1705275220,1705.27522,37.89593564844037
21201,2135,258794973,258.79497299999997,8.24977384703682
21203,16750,819853857,819.853857,20.430470451516094
21205,24583,724769946,724.769946,33.918349037061205
21215,18794,483607178,483.607178,38.86211961891104
21207,17821,657060491,657.060491,27.122312548236902
21209,56031,729768176,729.7681759999999,76.77917706293623
21211,48518,983573702,983.5737019999999,49.328281044260784
21213,18529,606589170,606.58917,30.5462097188448
21217,25549,689890901,689.890901,37.03339174783521
21219,12311,969956835,969.956835,12.692317385443241
25000,6902149,NA,NA,NA
21221,14643,1143636295,1143.636295,12.80389583997944
21223,8515,392766459,392.766459,21.679549780496913
21225,14505,887992799,887.992799,16.334591920491462
21227,131264,1403057828,1403.057828,93.55565920409092
21229,12084,769158641,769.158641,15.710673137974927
21231,20468,1186690636,1186.690636,17.24796621720372
21233,13111,860132097,860.1320969999999,15.24300749353387
22013,13308,2101207368,2101.207368,6.333501491890829
21235,36242,1133976443,1133.976443,31.960099545030847
21237,7177,575419095,575.419095,12.472648305145315
22023,6968,3327796107,3327.7961069999997,2.0938782833908762
21239,26533,492385588,492.385588,53.88663000428843
22000,4659978,NA,NA,NA
23000,1338404,NA,NA,NA
22001,62190,1696880710,1696.88071,36.649600430663156
22003,25605,1973083810,1973.0838099999999,12.9771476863925
22005,124672,751235898,751.235898,165.95586064498744
22007,22300,877029986,877.029986,25.426724691258162
22009,40462,2154960192,2154.960192,18.776216911203157
22011,37253,2997555226,2997.555226,12.427794382861522
22015,127185,2176379782,2176.379782,58.43878952189237
22017,242922,2276157693,2276.157693,106.72459151098016
22019,203112,2756510262,2756.510262,73.68447083256315
22021,9960,1371231229,1371.231229,7.263545191618444
22025,9608,1833782906,1833.782906,5.239442449028915
22027,15944,1955125377,1955.1253769999998,8.154975730745681
27031,5393,3761649142,3761.6491419999998,1.4336796964356546
22029,19572,1805172278,1805.172278,10.84217846602672
22031,27436,2269875385,2269.875385,12.087007146429759
22033,440956,1179330896,1179.330896,373.90354267459134
22035,7037,1089628528,1089.628528,6.458164245127033
22037,19305,1174307241,1174.307241,16.4394796574366
22039,33443,1715558149,1715.558149,19.4939472144934
22041,20156,1617667688,1617.667688,12.459913831202147
22043,22482,1665429795,1665.429795,13.499218080219347
22045,70941,1486894802,1486.894802,47.71084000332661
22047,32721,1602243610,1602.24361,20.42198813949397
22049,15902,1474195901,1474.1959009999998,10.786897446406616
22051,434051,765751903,765.751903,566.8298025764096
22053,31582,1687025357,1687.025357,18.72052477987739
22055,242782,696040360,696.04036,348.80448599273757
22057,98115,2767030478,2767.0304779999997,35.45859027578084
22059,14917,1617925452,1617.925452,9.219831470949627
22061,47196,1221806125,1221.8061249999998,38.62805975047801
22063,139567,1678751118,1678.751118,83.13739809524286
22065,11161,1617200411,1617.200411,6.901432824332865
22067,25398,2058860091,2058.860091,12.335952360737659
22069,38659,3243376636,3243.376636,11.919368096477834
22071,391006,438820361,438.820361,891.0388731939446
22073,154475,1580920629,1580.920629,97.71205281678945
22075,23410,2021066101,2021.066101,11.582995721128075
22077,21940,1443191041,1443.191041,15.202422532222467
22079,130562,3419675966,3419.675966,38.179640789977704
22081,8477,1007742988,1007.742988,8.411867014647985
22083,20192,1439329200,1439.3292,14.028757284990816
27069,4248,2845915561,2845.915561,1.4926655091999057
22085,24032,2244636622,2244.636622,10.706410010626655
22087,46721,977751815,977.751815,47.7841097129541
22089,52879,719354044,719.3540439999999,73.50900497613662
22091,10262,1057772583,1057.772583,9.701518232676674
22093,21037,625594223,625.5942229999999,33.62722868366385
22095,43184,555086121,555.0861209999999,77.79693702700234
22097,82764,2392922773,2392.922773,34.58699166301929
22099,53621,1909381808,1909.3818079999999,28.082911325192644
22101,49774,1438949691,1438.949691,34.59050744533639
22103,258111,2191719306,2191.719306,117.76644905823538
22105,133777,2049488101,2049.488101,65.27337237758377
22107,4462,1561204508,1561.204508,2.8580496514938325
22109,111021,3185236754,3185.236754,34.854865924983606
22111,22330,2271359842,2271.359842,9.831115082292628
22113,59830,3038604863,3038.604863,19.68995729866967
22115,48860,3439290588,3439.290588,14.206418082402521
22117,46582,1734074152,1734.074152,26.862749753967847
22119,38798,1536337101,1536.3371009999998,25.253572262719185
22121,26427,498293887,498.293887,53.034967294310796
22123,10982,931478638,931.4786379999999,11.789857063796669
22125,15460,1044589938,1044.5899379999998,14.800065975745596
22127,14134,2460711980,2460.71198,5.743866049695097
30099,6162,5883425283,5883.425283,1.0473490702439843
23001,107679,1211956216,1211.956216,88.84726905018819
23003,67111,17278475337,17278.475337,3.884081129327945
23005,293557,2164439627,2164.4396269999997,135.62725258679623
23007,29897,4395259492,4395.259492,6.802101230750268
23009,54811,4110632352,4110.632352,13.33395821042767
23011,122083,2246734964,2246.7349639999998,54.33796240151449
23013,39771,945684684,945.684684,42.055243859696475
23015,34342,1180688991,1180.688991,29.086406548869057
24000,6042718,NA,NA,NA
23017,57618,5379210748,5379.2107479999995,10.711236777890228
23019,151096,8798688537,8798.688537,17.172559224549808
23021,16800,10259018201,10259.018200999999,1.6375836040881981
23023,35634,657782155,657.782155,54.17295031361865
26000,9995915,NA,NA,NA
29205,6050,1297230222,1297.230222,4.663782802309704
23025,50592,10164033097,10164.033097,4.9775516782735245
23027,39694,1890615342,1890.6153419999998,20.99528080524801
23029,31490,6637392589,6637.392589,4.744332895448683
23031,206229,2566813705,2566.813705,80.3443582984921
24001,70975,1093457887,1093.457887,64.90876406289985
24003,576031,1074287145,1074.287145,536.1983550496641
24005,828431,1549739465,1549.7394649999999,534.5614657880575
24009,92003,552162128,552.1621279999999,166.62316253605863
24011,33304,827350253,827.350253,40.2538101357177
24013,168429,1159345029,1159.3450289999998,145.27944295002453
24015,102826,896857465,896.8574649999999,114.65144018174617
24017,161503,1185699267,1185.699267,136.20907467424453
24019,31998,1400550674,1400.5506739999998,22.84672778644495
24021,255648,1710605951,1710.605951,149.44879611260046
24023,29163,1681102438,1681.102438,17.347544885304604
24025,253956,1132134727,1132.1347269999999,224.3160588077253
24027,323196,649943913,649.943913,497.26752345167364
24029,19383,717516440,717.51644,27.0140151771296
24031,1052567,1277059775,1277.059775,824.2112237855116
24037,112664,928997941,928.997941,121.27475748624937
24033,909308,1250061702,1250.061702,727.4104938541666
24035,50251,962655539,962.655539,52.200395639130065
24039,25675,828145301,828.145301,31.00301356416197
24041,36968,695563206,695.5632059999999,53.14829720880895
24043,150926,1185611711,1185.611711,127.29800034844628
24045,103195,969741260,969.74126,106.41498331214657
24047,51823,1212861863,1212.8618629999999,42.72786669358735
24510,602495,209649200,209.64919999999998,2873.8244648679797
25001,213413,1021048430,1021.0484299999999,209.01359203892025
25003,126348,2400595902,2400.595902,52.63193188605218
25005,564022,1432536921,1432.536921,393.7224875197475
25007,17352,267300554,267.300554,64.91569037301734
25009,790638,1275502663,1275.502663,619.8638567640529
25011,70963,1810978987,1810.978987,39.184883154030764
25013,470406,1597996708,1597.996708,294.3723210723911
25015,161355,1365526541,1365.526541,118.16321042126124
25017,1614714,2118197013,2118.197013,762.3058620562789
25019,11327,119489563,119.48956299999999,94.79489016124363
25021,705388,1025886743,1025.886743,687.5885713633791
25023,518132,1706646158,1706.646158,303.5966170088785
