"","fips","cdc_county","cdc_state","cancer_incidence_count","cancer_age_adjusted_rate","cancer_crude_rate"
"514","13025","Brantley County","Georgia",492,452.8,535.8
"515","13027","Brooks County","Georgia",515,488.6,658.6
"516","13029","Bryan County","Georgia",817,526.5,481.7
"517","13031","Bulloch County","Georgia",1298,412,354.9
"518","13033","Burke County","Georgia",611,473.6,537.1
"519","13163","Jefferson County","Georgia",458,447.9,569.1
"520","13079","Crawford County","Georgia",393,480.3,631.4
"521","13077","Coweta County","Georgia",3300,467.2,487
"522","13083","Dade County","Georgia",438,408.3,536.5
"523","13081","Crisp County","Georgia",653,450.1,563.5
"524","13127","Glynn County","Georgia",2422,455.3,586.4
"525","13129","Gordon County","Georgia",1471,477.7,524
"526","13131","Grady County","Georgia",715,464.7,568.7
"527","13135","Gwinnett County","Georgia",16614,449,380.3
"528","13137","Habersham County","Georgia",1319,487.6,604.4
"529","13139","Hall County","Georgia",4905,489.7,516.6
"530","13123","Gilmer County","Georgia",1054,480.3,723.5
"531","13141","Hancock County","Georgia",255,392.3,581.4
"532","13145","Harris County","Georgia",965,457.4,586.1
"533","13147","Hart County","Georgia",833,458.2,653.8
"534","13149","Heard County","Georgia",365,508.6,629.8
"535","13153","Houston County","Georgia",3376,455.9,453.6
"536","13155","Irwin County","Georgia",277,472,594.4
"537","13157","Jackson County","Georgia",1782,509.9,570.1
"538","13159","Jasper County","Georgia",439,515.7,642.3
"539","13143","Haralson County","Georgia",876,511.4,614
"540","13121","Fulton County","Georgia",21966,468.3,440.6
"541","13125","Glascock County","Georgia",84,446.9,553.4
"542","13117","Forsyth County","Georgia",4751,494.6,467.8
"543","13085","Dawson County","Georgia",657,434.4,571
"544","13089","DeKalb County","Georgia",15768,451.1,433.5
"545","13087","Decatur County","Georgia",720,436.1,530
"546","13091","Dodge County","Georgia",518,391.6,488.2
"547","13093","Dooly County","Georgia",334,363.7,470.8
"548","13095","Dougherty County","Georgia",2470,482.2,533.7
"549","13119","Franklin County","Georgia",748,512.9,675.5
"550","13099","Early County","Georgia",324,463.7,618.8
"551","13097","Douglas County","Georgia",3125,474.9,452.5
"552","13103","Effingham County","Georgia",1311,484.3,470.2
"553","13105","Elbert County","Georgia",621,466.9,640.8
"554","13107","Emanuel County","Georgia",564,424.3,500.4
"555","13109","Evans County","Georgia",275,445.6,512.2
"556","13111","Fannin County","Georgia",1000,492.8,828.6
"557","13113","Fayette County","Georgia",3130,457.1,572.9
"558","13115","Floyd County","Georgia",2693,466.6,560.2
"559","13101","Echols County","Georgia",83,426.9,412.7
"560","15007","Kauai County","Hawaii",1733,373,492.5
"561","15915","Maui County","Hawaii",NA,NA,NA
"562","15009","Maui County","Hawaii",4071,410.9,500.8
"563","15914","Kauai County","Hawaii",NA,NA,NA
"564","15999","Unknown","Hawaii",NA,NA,NA
"565","15005","Kalawao County","Hawaii",NA,NA,NA
"566","15003","Honolulu County","Hawaii",24857,425.1,503.4
"567","15911","Hawaii County","Hawaii",NA,NA,NA
"568","15001","Hawaii County","Hawaii",4967,380.4,511.9
"569","15900","Hawaii","Hawaii",NA,NA,NA
"570","15912","Honolulu County","Hawaii",NA,NA,NA
"571","19143","Osceola County","Iowa",202,452.6,653.6
"572","19141","OBrien County","Iowa",487,476.2,695
"573","19139","Muscatine County","Iowa",1296,510.7,603.9
"574","19137","Montgomery County","Iowa",388,512,752
"575","19135","Monroe County","Iowa",272,487.6,683.7
"576","19133","Monona County","Iowa",379,532.4,848.4
"577","19131","Mitchell County","Iowa",350,446.1,655.5
"578","19129","Mills County","Iowa",479,499.3,643.2
"579","19127","Marshall County","Iowa",1260,485.3,620.4
"580","19125","Marion County","Iowa",1003,485.6,605
"581","19119","Lyon County","Iowa",332,444.5,565.7
"582","19121","Madison County","Iowa",447,448.9,571.4
"583","19145","Page County","Iowa",617,519.6,796.8
"584","19117","Lucas County","Iowa",274,423.3,633.8
"585","19115","Louisa County","Iowa",299,414.1,530.5
"586","19113","Linn County","Iowa",5890,480,539.8
"587","19111","Lee County","Iowa",1160,483.2,662.2
"588","19109","Kossuth County","Iowa",557,462,730.6
"589","19107","Keokuk County","Iowa",349,462.7,679.1
"590","19105","Jones County","Iowa",648,465,632.8
"591","19103","Johnson County","Iowa",2902,469.8,408.9
"592","19123","Mahaska County","Iowa",614,427.2,549.9
"593","19147","Palo Alto County","Iowa",374,593.2,817.8
"594","19153","Polk County","Iowa",10750,466.4,467.7
"595","19151","Pocahontas County","Iowa",266,478.1,756.6
"596","19197","Wright County","Iowa",381,395,590.2
"597","19195","Worth County","Iowa",232,443.8,618
"598","19193","Woodbury County","Iowa",2709,481.8,529.3
"599","19191","Winneshiek County","Iowa",563,403,542.9
"600","19187","Webster County","Iowa",1141,465.9,615.3
"601","19185","Wayne County","Iowa",205,434.4,643.2
"602","19183","Washington County","Iowa",686,474.5,623.1
"603","19181","Warren County","Iowa",1290,461.7,537.8
"604","19179","Wapello County","Iowa",1179,510.5,666.2
"605","19177","Van Buren County","Iowa",278,519,754.8
"606","19149","Plymouth County","Iowa",773,468.8,619.7
"607","19175","Union County","Iowa",393,450.7,627.6
"608","19171","Tama County","Iowa",593,499.5,684.6
"609","19169","Story County","Iowa",1931,476.9,407.7
"610","19167","Sioux County","Iowa",813,424.9,470.3
"611","19165","Shelby County","Iowa",437,483.8,737.5
"612","19163","Scott County","Iowa",4724,482.1,553.7
"613","19161","Sac County","Iowa",346,455.2,691.7
"614","19159","Ringgold County","Iowa",192,495.1,770.2
"615","19157","Poweshiek County","Iowa",569,447.3,614.9
"616","19155","Pottawattamie County","Iowa",2687,471.1,576.7
"617","19101","Jefferson County","Iowa",478,410.4,540
"618","19173","Taylor County","Iowa",198,436.4,635.6
"619","19099","Jasper County","Iowa",1108,452.7,603.8
"620","19189","Winnebago County","Iowa",355,466.7,673.3
"621","19095","Iowa County","Iowa",497,462.9,611.9
"622","19043","Clayton County","Iowa",582,443.3,654.9
"623","19041","Clay County","Iowa",559,479.1,679.2
"624","19039","Clarke County","Iowa",301,505.6,650.1
"625","19037","Chickasaw County","Iowa",380,447.1,623.2
"626","19035","Cherokee County","Iowa",435,452.2,743.3
"627","19033","Cerro Gordo County","Iowa",1678,541.7,775.6
"628","19031","Cedar County","Iowa",596,493.4,650.4
"629","19029","Cass County","Iowa",496,486.7,738.2
"630","19027","Carroll County","Iowa",744,518.8,726.1
"631","19023","Butler County","Iowa",533,506.1,715.6
"632","19021","Buena Vista County","Iowa",521,438.7,509.3
"633","19019","Buchanan County","Iowa",622,479.9,590.7
"634","19017","Bremer County","Iowa",696,436.6,564.6
"635","19015","Boone County","Iowa",819,473.7,622.5
"636","19013","Black Hawk County","Iowa",3644,487.1,548.8
"637","19011","Benton County","Iowa",763,460.3,594.1
"638","19009","Audubon County","Iowa",210,447.7,728.1
"639","19007","Appanoose County","Iowa",406,419.7,643.5
"640","19005","Allamakee County","Iowa",433,411.1,619
"641","19003","Adams County","Iowa",149,525.1,778.1
"642","19001","Adair County","Iowa",257,449.5,706.6
"643","19045","Clinton County","Iowa",1550,481.8,646.8
"644","19047","Crawford County","Iowa",491,458.3,571.4
"645","19025","Calhoun County","Iowa",376,507.3,763.7
"646","19051","Davis County","Iowa",244,440.2,555.7
"647","19049","Dallas County","Iowa",1614,444.5,414.6
"648","19091","Humboldt County","Iowa",325,464.5,675.9
"649","19089","Howard County","Iowa",276,435.8,588.2
"650","19087","Henry County","Iowa",623,485.6,626.4
"651","19085","Harrison County","Iowa",454,470.1,636.6
"652","19083","Hardin County","Iowa",649,507,750.2
"653","19081","Hancock County","Iowa",394,473.7,712.9
"654","19079","Hamilton County","Iowa",524,493.7,687.6
"655","19077","Guthrie County","Iowa",373,462.4,698.5
"656","19075","Grundy County","Iowa",426,476.5,688.5
"657","19073","Greene County","Iowa",365,537.8,803.5
"658","19093","Ida County","Iowa",261,486.6,745.6
"659","19097","Jackson County","Iowa",681,500.4,699.5
"660","19069","Franklin County","Iowa",376,510.9,723.5
"661","19067","Floyd County","Iowa",592,521.3,741.2
"662","19065","Fayette County","Iowa",709,482.6,697.4
"663","19063","Emmet County","Iowa",349,517.9,715.3
"664","19061","Dubuque County","Iowa",2945,499.4,612.3
"665","19059","Dickinson County","Iowa",766,555.9,904.1
"666","19057","Des Moines County","Iowa",1399,506.6,698.9
"667","19055","Delaware County","Iowa",545,475.6,626.2
"668","19053","Decatur County","Iowa",287,560.6,703.2
"669","19071","Fremont County","Iowa",259,476.2,737.5
"670","16063","Lincoln County","Idaho",122,462.4,461.9
"671","16061","Lewis County","Idaho",137,461.4,719
"672","16059","Lemhi County","Idaho",323,459.8,835.4
"673","16049","Idaho County","Idaho",545,401.9,669.2
"674","16055","Kootenai County","Idaho",4470,487.1,608.1
"675","16053","Jerome County","Idaho",466,412.5,408.4
"676","16051","Jefferson County","Idaho",491,405.1,363.1
"677","16065","Madison County","Idaho",381,358,200.8
"678","16057","Latah County","Idaho",784,444.3,407.9
"679","16067","Minidoka County","Idaho",464,394.5,456.6
"680","16047","Gooding County","Idaho",402,441.5,531.5
"681","16071","Oneida County","Idaho",97,347.4,457.3
"682","16073","Owyhee County","Idaho",266,398.4,469.2
"683","16075","Payette County","Idaho",677,485.5,595.7
"684","16079","Shoshone County","Idaho",477,496.5,761.8
"685","16081","Teton County","Idaho",153,331.9,290.9
"686","16083","Twin Falls County","Idaho",1953,431,482.8
"687","16999","Unknown","Idaho",NA,NA,NA
"688","16085","Valley County","Idaho",305,386.2,617.8
"689","16087","Washington County","Idaho",355,449,711.5
"690","16069","Nez Perce County","Idaho",1250,461,627.6
"691","16077","Power County","Idaho",159,363,412.6
"692","16045","Gem County","Idaho",598,495.7,716.2
"693","16041","Franklin County","Idaho",222,330.3,342.4
"694","16043","Fremont County","Idaho",298,395.2,463.4
"695","16001","Ada County","Idaho",9968,455.3,468.5
"696","16003","Adams County","Idaho",130,349,667
"697","16005","Bannock County","Idaho",1564,368.5,373.3
"698","16007","Bear Lake County","Idaho",136,351.6,459.9
"699","16009","Benewah County","Idaho",282,420.5,624
"700","16013","Blaine County","Idaho",548,421.8,512.2
"701","16015","Boise County","Idaho",225,414.3,655.2
"702","16017","Bonner County","Idaho",1379,431.4,669.2
"703","16019","Bonneville County","Idaho",2260,426.5,415.3
"704","16011","Bingham County","Idaho",932,403.2,411.6
"705","16023","Butte County","Idaho",86,456.6,650.5
"706","16025","Camas County","Idaho",33,444.8,617.5
"707","16027","Canyon County","Idaho",4646,469.4,459.1
"708","16039","Elmore County","Idaho",585,465.2,447.9
"709","16029","Caribou County","Idaho",162,385.6,476
"710","16031","Cassia County","Idaho",423,348,361.8
"711","16033","Clark County","Idaho",NA,NA,NA
"712","16035","Clearwater County","Idaho",344,459.9,805.7
"713","16037","Custer County","Idaho",148,407.1,709.4
"714","16021","Boundary County","Idaho",358,434.6,645.1
"715","17137","Morgan County","Illinois",1233,537.6,709.7
"716","17139","Moultrie County","Illinois",448,480.9,607.6
"717","17141","Ogle County","Illinois",1547,465.1,595.4
"718","17151","Pope County","Illinois",172,504.6,784.4
"719","17145","Perry County","Illinois",662,478.2,613.6
"720","17147","Piatt County","Illinois",553,494.9,672.6
"721","17149","Pike County","Illinois",563,504.2,703.2
"722","17135","Montgomery County","Illinois",995,497,678.3
"723","17143","Peoria County","Illinois",5412,494.3,578.9
"724","17133","Monroe County","Illinois",939,443.5,559.4
"725","17115","Macon County","Illinois",3928,547.9,724.4
"726","17129","Menard County","Illinois",444,521.9,710.1
"727","17113","McLean County","Illinois",3878,463.3,447.6
"728","17111","McHenry County","Illinois",7561,456,491.2
"729","17109","McDonough County","Illinois",869,487.8,544.1
"730","17127","Massac County","Illinois",476,464.1,646
"731","17125","Mason County","Illinois",498,485.2,710.2
"732","17123","Marshall County","Illinois",460,500.6,764.7
"733","17121","Marion County","Illinois",1383,532.6,718
"734","17117","Macoupin County","Illinois",1588,497.4,686.3
"735","17153","Pulaski County","Illinois",219,530.1,757.6
"736","17107","Logan County","Illinois",1081,565.5,727.8
"737","17131","Mercer County","Illinois",545,477.6,685.4
"738","17155","Putnam County","Illinois",202,438.9,695.7
"739","17177","Stephenson County","Illinois",1411,421.7,610.8
"740","17159","Richland County","Illinois",545,496.1,681.3
"741","17105","Livingston County","Illinois",1263,521.6,678.8
"742","17203","Woodford County","Illinois",1102,451.9,565.6
"743","17201","Winnebago County","Illinois",8339,475.9,577.2
"744","17199","Williamson County","Illinois",2274,519.5,675.1
"745","17197","Will County","Illinois",16675,491.9,486.4
"746","17195","Whiteside County","Illinois",1866,474.2,653
"747","17193","White County","Illinois",543,507.2,759.3
"748","17191","Wayne County","Illinois",568,473.3,684.3
"749","17189","Washington County","Illinois",481,487.6,669.3
"750","17187","Warren County","Illinois",533,483,607.6
"751","17157","Randolph County","Illinois",1068,489.6,648.1
"752","17185","Wabash County","Illinois",381,462.3,656.6
"753","17181","Union County","Illinois",647,517.9,744.2
"754","17179","Tazewell County","Illinois",4308,500.8,637.2
"755","17175","Stark County","Illinois",190,473.7,677
"756","17163","St. Clair County","Illinois",7195,475.5,541.7
"757","17173","Shelby County","Illinois",765,475.1,695.3
"758","17171","Scott County","Illinois",202,547.5,782
"759","17169","Schuyler County","Illinois",264,497,726.8
"760","17167","Sangamon County","Illinois",6439,528.7,648.1
"761","17165","Saline County","Illinois",840,501.3,683.2
"762","17161","Rock Island County","Illinois",4284,452.5,583.8
"763","17183","Vermilion County","Illinois",2668,512.1,668.8
"764","17103","Lee County","Illinois",1172,496.2,673
"765","17119","Madison County","Illinois",7963,487.3,597.2
"766","17097","Lake County","Illinois",16875,450.9,479.3
"767","17045","Edgar County","Illinois",585,452.4,658.5
"768","17043","DuPage County","Illinois",23981,458.1,514.9
"769","17041","Douglas County","Illinois",622,504.8,626.4
"770","17037","DeKalb County","Illinois",2413,496.1,462.3
"771","17039","De Witt County","Illinois",603,554.2,740.5
"772","17035","Cumberland County","Illinois",327,449.8,599.6
"773","17033","Crawford County","Illinois",621,475.4,642.3
"774","17031","Cook County","Illinois",127875,451.7,487.7
"775","17029","Coles County","Illinois",1355,451.3,513.2
"776","17027","Clinton County","Illinois",1078,467,571.9
"777","17047","Edwards County","Illinois",214,456.7,646.8
"778","17025","Clay County","Illinois",495,531.6,734.3
"779","17021","Christian County","Illinois",1262,545.6,745.8
"780","17019","Champaign County","Illinois",4167,437.6,402.8
"781","17017","Cass County","Illinois",433,530.3,662.9
"782","17015","Carroll County","Illinois",523,463.9,705.7
"783","17013","Calhoun County","Illinois",185,500.2,750.8
"784","17011","Bureau County","Illinois",1203,502.3,711
"785","17009","Brown County","Illinois",166,453.9,486.4
"786","17007","Boone County","Illinois",1360,457,506.6
"787","17003","Alexander County","Illinois",270,533.1,765.3
"788","17001","Adams County","Illinois",2072,460.7,618.8
"789","17023","Clark County","Illinois",522,470.3,651.6
"790","17049","Effingham County","Illinois",1047,491.3,612.4
"791","17005","Bond County","Illinois",551,497.4,642.5
"792","17053","Ford County","Illinois",471,504.2,693.2
"793","17051","Fayette County","Illinois",618,424.6,560.5
"794","17099","La Salle County","Illinois",3796,516.9,679.6
"795","17093","Kendall County","Illinois",2562,507,422.3
"796","17091","Kankakee County","Illinois",3232,494.2,579.9
"797","17101","Lawrence County","Illinois",483,460,583
"798","17089","Kane County","Illinois",11581,438.5,439.8
"799","17087","Johnson County","Illinois",411,459.7,637.7
"800","17085","Jo Daviess County","Illinois",841,458.3,756.5
"801","17083","Jersey County","Illinois",667,450.2,596.6
"802","17081","Jefferson County","Illinois",1309,519.8,680.8
"803","17079","Jasper County","Illinois",325,487.1,675.4
"804","17095","Knox County","Illinois",1671,463.1,646.4
"805","17075","Iroquois County","Illinois",976,473,679.3
"806","17077","Jackson County","Illinois",1308,434.4,441.5
"807","17057","Fulton County","Illinois",1160,470.2,643.9
"808","17059","Gallatin County","Illinois",178,465.3,673.2
"809","17061","Greene County","Illinois",481,531.8,717.5
"810","17063","Grundy County","Illinois",1433,540.9,570.4
"811","17055","Franklin County","Illinois",1507,552.9,763.7
"812","17067","Hancock County","Illinois",619,457.9,671.9
"813","17069","Hardin County","Illinois",150,439.3,713
"814","17071","Henderson County","Illinois",240,412.8,688
"815","17073","Henry County","Illinois",1628,476.5,653.4
"816","17065","Hamilton County","Illinois",321,533.7,773.7
"817","18137","Ripley County","Indiana",779,443.9,549.2
"818","18121","Parke County","Indiana",459,413.7,536.5
"819","18133","Putnam County","Indiana",1094,493.3,582.8
"820","18131","Pulaski County","Indiana",406,468.9,631.5
"821","18129","Posey County","Indiana",746,455.5,582.8
"822","18127","Porter County","Indiana",4436,456,531.7
"823","18125","Pike County","Indiana",392,446.7,625.5
"824","18123","Perry County","Indiana",482,383.1,499.8
"825","18135","Randolph County","Indiana",803,464.2,632.6
"826","18109","Morgan County","Indiana",2284,546.1,658
"827","18117","Orange County","Indiana",581,445.5,590.3
"828","18115","Ohio County","Indiana",179,407.3,600.9
"829","18113","Noble County","Indiana",1096,411.4,462.7
"830","18111","Newton County","Indiana",397,424.6,565.6
"831","18107","Montgomery County","Indiana",1004,417.7,525.4
"832","18105","Monroe County","Indiana",2867,440.9,400.2
"833","18103","Miami County","Indiana",924,408,510.9
"834","18099","Marshall County","Indiana",1200,418.5,512.4
"835","18139","Rush County","Indiana",558,508.8,662
"836","18097","Marion County","Indiana",21870,470.3,468.4
"837","18119","Owen County","Indiana",666,466.5,632.3
"838","18143","Scott County","Indiana",702,485.2,592.6
"839","18163","Vanderburgh County","Indiana",5056,464.2,556.4
"840","18147","Spencer County","Indiana",593,434.1,573.3
"841","18095","Madison County","Indiana",3904,479,601.7
"842","18183","Whitley County","Indiana",864,412.2,517.4
"843","18181","White County","Indiana",751,453.8,617.2
"844","18179","Wells County","Indiana",759,424.8,546.5
"845","18177","Wayne County","Indiana",2016,457.9,598.4
"846","18175","Washington County","Indiana",763,449.8,548.4
"847","18173","Warrick County","Indiana",1640,443.2,536.5
"848","18171","Warren County","Indiana",250,427.7,602
"849","18169","Wabash County","Indiana",978,446.1,610.6
"850","18145","Shelby County","Indiana",1434,522.3,647.2
"851","18167","Vigo County","Indiana",2989,489.6,554
"852","18999","Unknown","Indiana",NA,NA,NA
"853","18161","Union County","Indiana",202,421.8,556.9
"854","18159","Tipton County","Indiana",531,511.2,689.8
"855","18157","Tippecanoe County","Indiana",3319,422.4,361.5
"856","18155","Switzerland County","Indiana",272,418.7,514.8
"857","18153","Sullivan County","Indiana",619,469,589.8
"858","18151","Steuben County","Indiana",885,390.9,514.5
"859","18149","Starke County","Indiana",776,517.4,674.3
"860","18141","St. Joseph County","Indiana",6394,420.4,477.5
"861","18165","Vermillion County","Indiana",516,481.3,656.2
"862","18093","Lawrence County","Indiana",1433,462,626.4
"863","18101","Martin County","Indiana",295,415.4,576.3
"864","18091","LaPorte County","Indiana",3327,482.1,599
"865","18039","Elkhart County","Indiana",4620,428.9,458
"866","18037","Dubois County","Indiana",1173,453,554.9
"867","18035","Delaware County","Indiana",3188,468.9,548.3
"868","18031","Decatur County","Indiana",760,478.8,577.1
"869","18029","Dearborn County","Indiana",1474,476.5,594.8
"870","18033","DeKalb County","Indiana",1044,414.6,492.3
"871","18027","Daviess County","Indiana",796,430.8,488.7
"872","18025","Crawford County","Indiana",353,500.1,664.8
"873","18023","Clinton County","Indiana",901,460.5,553.2
"874","18041","Fayette County","Indiana",667,420.9,565.9
"875","18021","Clay County","Indiana",836,501.3,631.1
"876","18015","Carroll County","Indiana",608,461.2,607.7
"877","18013","Brown County","Indiana",526,449.7,700.9
"878","18011","Boone County","Indiana",1458,444.8,473.1
"879","18009","Blackford County","Indiana",446,502.3,723.8
"880","18007","Benton County","Indiana",272,499,623.3
"881","18005","Bartholomew County","Indiana",2092,451.8,520.4
"882","18003","Allen County","Indiana",8449,429.8,462.6
"883","18001","Adams County","Indiana",816,422.2,469
"884","18089","Lake County","Indiana",13566,469.2,553.4
"885","18019","Clark County","Indiana",3153,480.1,553.8
"886","18043","Floyd County","Indiana",2083,472.5,547.3
"887","18017","Cass County","Indiana",1044,432.1,543.7
"888","18047","Franklin County","Indiana",662,461.1,577.8
"889","18087","LaGrange County","Indiana",673,360.1,350.6
"890","18045","Fountain County","Indiana",543,481.6,648.7
"891","18085","Kosciusko County","Indiana",1940,425.8,494.7
"892","18083","Knox County","Indiana",1206,517.5,637.2
"893","18081","Johnson County","Indiana",3720,463.8,505.2
"894","18077","Jefferson County","Indiana",1054,521.9,651.3
"895","18075","Jay County","Indiana",648,493.5,611.7
"896","18073","Jasper County","Indiana",901,448.8,538.6
"897","18071","Jackson County","Indiana",1205,468.1,552.7
"898","18069","Huntington County","Indiana",958,425.3,522.8
"899","18079","Jennings County","Indiana",804,496.7,575.5
"900","18065","Henry County","Indiana",1502,467.6,615.9
"901","18063","Hendricks County","Indiana",3799,471.8,488.5
"902","18061","Harrison County","Indiana",1124,465.4,572.4
"903","18059","Hancock County","Indiana",2000,474.8,556.4
"904","18057","Hamilton County","Indiana",6294,444.7,415.6
"905","18055","Greene County","Indiana",984,447.9,604
"906","18053","Grant County","Indiana",2296,514.8,673.9
"907","18067","Howard County","Indiana",2563,479.3,621
"908","18051","Gibson County","Indiana",934,443.2,556.2
"909","18049","Fulton County","Indiana",582,431,570.3
"910","20999","Unknown","Kansas",75855,464.5,523.5
"911","21145","McCracken County","Kentucky",2136,491.5,653.9
"912","21147","McCreary County","Kentucky",555,535.7,621.3
"913","21149","McLean County","Kentucky",346,553.5,734.7
"914","21163","Meade County","Kentucky",799,518.2,557.3
"915","21165","Menifee County","Kentucky",219,523.1,689
"916","21173","Montgomery County","Kentucky",883,555.9,646
"917","21169","Metcalfe County","Kentucky",333,514.9,668.5
"918","21171","Monroe County","Kentucky",404,563.1,756.5
"919","21175","Morgan County","Kentucky",374,472.9,560.3
"920","21161","Mason County","Kentucky",589,539.7,683.9
"921","21177","Muhlenberg County","Kentucky",1020,493.1,652.4
"922","21167","Mercer County","Kentucky",802,572.7,751.7
"923","21159","Martin County","Kentucky",357,500.5,574.3
"924","21131","Leslie County","Kentucky",378,548.3,699.4
"925","21155","Marion County","Kentucky",637,560,655.5
"926","21153","Magoffin County","Kentucky",404,525.8,626.9
"927","21151","Madison County","Kentucky",2275,512.1,521.7
"928","21143","Lyon County","Kentucky",335,486.4,803.2
"929","21141","Logan County","Kentucky",909,525.7,678.9
"930","21139","Livingston County","Kentucky",352,517.8,755.2
"931","21135","Lewis County","Kentucky",497,557,728.2
"932","21133","Letcher County","Kentucky",843,548.7,722.1
"933","21129","Lee County","Kentucky",254,555.9,734.1
"934","21127","Lawrence County","Kentucky",573,589.5,721.7
"935","21125","Laurel County","Kentucky",1937,549,648.2
"936","21179","Nelson County","Kentucky",1376,542.4,613.1
"937","21157","Marshall County","Kentucky",1130,496.1,725.5
"938","21181","Nicholas County","Kentucky",273,603,775.9
"939","21229","Washington County","Kentucky",426,563.5,713.7
"940","21185","Oldham County","Kentucky",1741,530.9,546.1
"941","21123","Larue County","Kentucky",451,502.7,640.9
"942","21239","Woodford County","Kentucky",805,504.1,629.9
"943","21237","Wolfe County","Kentucky",278,571.7,768.3
"944","21235","Whitley County","Kentucky",1104,525,614.4
"945","21233","Webster County","Kentucky",403,482.8,607.5
"946","21231","Wayne County","Kentucky",657,469.3,634.4
"947","21227","Warren County","Kentucky",2924,482.3,481.3
"948","21225","Union County","Kentucky",447,518.7,596.1
"949","21223","Trimble County","Kentucky",312,589.5,712.7
"950","21221","Trigg County","Kentucky",512,479.5,717
"951","21219","Todd County","Kentucky",368,508.8,591.3
"952","21217","Taylor County","Kentucky",979,623.3,773.1
"953","21215","Spencer County","Kentucky",516,508.5,579.8
"954","21213","Simpson County","Kentucky",547,506.1,615.6
"955","21211","Shelby County","Kentucky",1347,524.8,597.7
"956","21209","Scott County","Kentucky",1247,507.2,487.6
"957","21207","Russell County","Kentucky",659,546.2,744.8
"958","21205","Rowan County","Kentucky",627,513.1,517.1
"959","21203","Rockcastle County","Kentucky",585,553.2,692.8
"960","21201","Robertson County","Kentucky",93,611.6,854.1
"961","21199","Pulaski County","Kentucky",2261,540.8,708.9
"962","21197","Powell County","Kentucky",460,646.2,743.7
"963","21195","Pike County","Kentucky",2142,544.4,683
"964","21193","Perry County","Kentucky",997,590.7,720.3
"965","21191","Pendleton County","Kentucky",455,524.2,626.5
"966","21189","Owsley County","Kentucky",174,574.6,765.4
"967","21187","Owen County","Kentucky",347,511,649.6
"968","21183","Ohio County","Kentucky",801,533.1,666.7
"969","21121","Knox County","Kentucky",1071,559.5,680.5
"970","21137","Lincoln County","Kentucky",846,546.4,693.2
"971","21117","Kenton County","Kentucky",4392,500.3,538.3
"972","21053","Clinton County","Kentucky",381,551.3,746.5
"973","21051","Clay County","Kentucky",675,560,639.9
"974","21049","Clark County","Kentucky",1256,566.7,703.9
"975","21047","Christian County","Kentucky",1493,462.6,407.2
"976","21045","Casey County","Kentucky",523,502.3,659.5
"977","21043","Carter County","Kentucky",987,580.6,718.2
"978","21041","Carroll County","Kentucky",369,596.8,688.4
"979","21039","Carlisle County","Kentucky",170,493.7,690
"980","21037","Campbell County","Kentucky",2715,517.4,593.5
"981","21035","Calloway County","Kentucky",1018,457.9,529.7
"982","21033","Caldwell County","Kentucky",431,488.9,672.6
"983","21031","Butler County","Kentucky",421,516.4,662.3
"984","21027","Breckinridge County","Kentucky",673,503.9,673.6
"985","21025","Breathitt County","Kentucky",461,559.6,687.6
"986","21023","Bracken County","Kentucky",295,571.9,705.1
"987","21021","Boyle County","Kentucky",947,500.2,640.2
"988","21019","Boyd County","Kentucky",1704,526.4,699.2
"989","21017","Bourbon County","Kentucky",689,532.4,688.9
"990","21015","Boone County","Kentucky",3015,475.9,478.1
"991","21013","Bell County","Kentucky",924,510.8,666
"992","21011","Bath County","Kentucky",415,556.4,687.7
"993","21009","Barren County","Kentucky",1389,512.7,643.4
"994","21007","Ballard County","Kentucky",274,484.2,668.2
"995","21005","Anderson County","Kentucky",682,538.7,624.6
"996","21003","Allen County","Kentucky",603,471.1,588.6
"997","21001","Adair County","Kentucky",570,485.1,594
"998","21119","Knott County","Kentucky",502,501.3,633.3
"999","21055","Crittenden County","Kentucky",311,490.6,677.4
"1000","21057","Cumberland County","Kentucky",264,529.3,779.2
"1001","21029","Bullitt County","Kentucky",2427,553.2,624.2
"1002","21061","Edmonson County","Kentucky",434,519.8,721.3
"1003","21115","Johnson County","Kentucky",772,533.6,664.7
"1004","21059","Daviess County","Kentucky",3179,524.3,643.8
"1005","21113","Jessamine County","Kentucky",1407,514.3,553
"1006","21111","Jefferson County","Kentucky",23617,532.7,621.2
"1007","21109","Jackson County","Kentucky",418,510.7,626.5
"1008","21107","Hopkins County","Kentucky",1439,483.1,623
"1009","21105","Hickman County","Kentucky",147,404.5,629.8
"1010","21103","Henry County","Kentucky",520,522.2,669.2
"1011","21099","Hart County","Kentucky",613,533.1,664.1
"1012","21097","Harrison County","Kentucky",615,523.2,661.5
"1013","21095","Harlan County","Kentucky",981,549.8,702.2
"1014","21093","Hardin County","Kentucky",3031,538.5,562.8
"1015","21091","Hancock County","Kentucky",232,435.7,535.3
"1016","21089","Greenup County","Kentucky",1323,525.4,730.1
"1017","21101","Henderson County","Kentucky",1414,490.9,610.1
"1018","21087","Green County","Kentucky",408,529.9,736
"1019","21065","Estill County","Kentucky",551,597.4,763.9
"1020","21067","Fayette County","Kentucky",7642,490.5,490.2
"1021","21069","Fleming County","Kentucky",489,536.9,672.9
"1022","21071","Floyd County","Kentucky",1394,589.8,733.3
"1023","21075","Fulton County","Kentucky",227,516,716.9
"1024","21077","Gallatin County","Kentucky",248,521.9,576.5
"1025","21073","Franklin County","Kentucky",1578,512.7,634.3
